HIV1	HIV2	HIV3	HIV4	Cont1	Cont2	Cont3	Cont4
225.55208	221.26547	107.66365	195.07056	260.4163	250.06628	124.83351	226.7034
70.6278	62.30696	50.83146	77.28178	90.66747	87.18546	51.22053	72.49261
222.47589	196.4956	146.76088	140.95486	224.86595	210.3835	195.11151	158.94707
12.37103	7.60327	13.86599	17.6673	38.74032	17.62227	3.11079	3.59719
65.48024	61.1675	48.68945	46.41292	90.84288	64.88833	43.88878	35.49711
9.88271	12.43126	12.89714	11.465	40.37482	26.13686	3.53602	3.94735
251.16202	171.10182	120.0183	140.32039	236.0258	163.57144	191.01004	216.61264
255.3797	179.04875	165.4622	182.35701	432.77917	322.82214	329.6072	353.98013
118.64331	74.57681	68.89247	116.75129	186.00777	125.58271	130.26259	139.59885
35.94783	9.13797	26.0342	32.64853	50.96132	28.83549	22.2029	20.5654
366.6937	232.12619	364.03574	190.66177	405.87503	266.21408	371.8874	281.77957
142.34138	85.67384	93.18687	60.2649	211.76366	127.8374	187.47977	112.41428
31.68155	17.62392	33.4479	17.50959	61.36884	16.29028	25.28433	18.85013
719.65466	401.2177	479.9729	338.29935	832.0783	499.19812	750.62683	527.50903
335.48856	180.99237	225.50667	163.15752	436.38443	252.9117	275.06332	183.44456
286.58282	167.34839	191.97626	121.61456	364.9808	213.47765	256.8201	133.46626
1406.3245	891.3462	893.312	545.682	1603.6428	1027.9196	1789.5192	998.8
136.20654	84.0862	85.06834	87.751	165.28874	109.22401	86.8232	86.85403
222.9739	117.40648	136.1015	87.32763	218.29175	123.67195	169.92642	72.78974
41.4898	21.82746	24.02015	35.65522	60.6455	38.00934	26.34023	7.60994
622.9257	107.58014	380.94156	227.9146	581.7696	178.4482	424.7712	253.91487
102.6965	66.83563	66.86398	53.84725	104.69456	80.2344	60.34274	52.3958
558.66833	245.0251	279.31335	155.49367	591.408	279.9676	467.5081	210.08894
179.99365	72.49194	92.24908	62.36666	198.15898	97.40681	128.47716	66.2356
26.90298	16.40103	26.94758	32.62635	31.18728	44.85257	8.31624	1.32921
145.99086	110.55817	87.03971	119.09755	167.1838	146.30774	118.83324	126.46826
599.4281	232.82243	302.56543	152.83531	707.9344	262.74423	455.08536	203.31116
50.57998	34.7733	50.01733	61.03347	148.66171	53.99487	42.01555	32.9457
469.65842	200.81119	257.59753	148.3406	691.9777	289.68225	427.13477	207.80739
46.79697	16.30364	26.43233	38.21154	61.4199	31.0396	24.49035	4.68371
143.21642	42.46956	86.61971	79.0489	154.63556	52.72108	81.66399	24.50256
105.34056	40.44213	65.95916	94.20889	127.70967	45.95869	75.87889	38.18464
0.87016	9.35983	40.48007	2.94017	21.89748	5.07263	10.83929	4.95589
163.85999	331.97098	100.77576	214.72734	227.91321	488.83334	174.55286	465.82645
148.14966	125.94478	113.79291	89.47343	190.05643	161.83592	110.82294	100.8185
292.04025	729.76874	130.79999	450.0223	404.23923	1049.5693	264.38943	1129.4297
342.26617	424.48682	163.18495	326.23996	439.8817	559.6108	205.80019	387.8891
32.84136	29.54694	31.67497	42.20746	75.29366	47.05553	10.54081	34.7361
58.29223	24.98504	384.99243	33.92957	67.45976	33.60347	67.56202	12.291
252.04701	309.09882	115.94525	270.78104	317.31342	409.61105	235.1075	498.38727
31.8086	19.00048	37.45802	26.06017	72.04933	50.23771	23.50797	29.55951
42.23297	36.22287	29.71208	24.50102	49.35973	34.9008	11.87903	15.45698
508.54697	376.10336	346.88754	370.21097	626.7023	450.17078	262.58566	286.359
25.9305	23.98992	17.5902	31.75763	38.93224	42.6517	29.87489	14.32784
102.28211	91.70132	83.50945	63.7193	133.35754	92.94922	95.75963	79.45786
35.98176	23.81593	29.52817	14.99471	50.22314	25.86526	22.13419	12.70272
55.03016	29.98368	28.31943	41.02931	74.79075	44.76754	30.6593	41.12801
76.01441	31.50302	35.24918	32.28229	107.4239	45.89379	51.18109	38.85583
42.57397	29.32751	32.62752	29.19058	50.54431	37.92603	16.72277	7.1492
43.65948	23.27652	30.42072	26.99588	72.86156	27.63385	32.88765	17.98418
707.2355	454.58234	491.18457	166.64499	777.80023	516.31757	698.50934	180.81195
75.01822	46.01374	81.59904	43.75541	91.88077	69.85828	60.10829	27.00488
32.82359	19.06251	41.75488	34.86744	52.85901	38.40622	11.42729	7.58756
64.93661	46.38999	57.43583	42.67623	109.21378	53.93758	48.35902	17.65087
13.58307	13.14088	12.30555	9.36224	18.23554	14.21934	6.40457	6.0763
274.92947	185.3013	204.30821	66.52716	427.87164	299.82147	466.4123	145.40105
36.53489	19.12716	36.35924	15.19619	64.7841	39.81828	40.14589	12.67883
20.78049	11.72179	2.80575	15.75414	54.6491	6.22331	13.99746	3.43561
35.78461	25.93506	31.14122	28.67438	85.82774	31.2524	36.5948	23.63041
99.3596	82.99052	85.89946	31.94655	95.31013	76.10084	96.26849	31.8587
65.78833	48.93293	41.97071	48.11185	62.1887	63.72373	32.0329	29.10175
3.88068	8.73827	10.00141	6.08718	6.66138	16.43769	8.37209	11.41681
554.74426	243.66734	328.63843	197.58694	503.3026	242.33125	312.5553	158.05482
6.61216	23.43935	9.09108	27.22077	7.29012	42.81624	8.78455	10.97606
68.80846	41.10945	34.30459	37.86198	68.77528	67.93145	37.05915	17.00644
13.31017	3.20913	19.33444	28.16296	33.16842	25.59991	11.34725	3.45831
206.69104	79.0427	125.17283	75.11968	381.81262	127.82963	183.60994	88.28937
77.05447	25.25107	47.89599	45.36315	124.16899	40.43214	29.71902	14.63333
111.11059	73.86604	76.76849	83.80175	157.34615	94.41045	93.76993	74.64637
74.19788	35.72603	36.19591	54.39316	85.32121	52.17932	20.00054	15.50342
112.04911	37.87925	60.98101	79.07777	129.50568	57.40019	54.25728	31.44579
106.32922	36.256	62.57688	92.64801	109.46118	51.95801	53.31555	36.04443
90.12848	137.03964	62.74211	63.77956	77.20889	137.31671	34.44167	70.01746
439.20972	792.08734	181.89645	478.4048	678.8076	1169.5735	332.03375	886.256
28.18203	18.19007	28.40961	46.21972	67.8429	41.01898	17.01268	36.62798
166.73898	134.50139	93.85511	89.07605	186.19646	121.07148	104.39951	114.26957
100.2422	103.78005	54.13708	67.23105	118.31735	98.60202	37.81691	72.79652
169.0018	166.78223	376.37024	131.03012	248.52493	221.83475	333.42346	203.62584
68.03002	53.09631	36.40103	62.41555	85.71565	48.61969	27.05212	48.53049
38.27327	28.68363	20.03751	30.21017	61.06244	29.05277	23.02899	42.07539
157.82195	115.37341	89.6049	110.93293	211.41261	139.29955	90.44762	116.28454
51.62691	92.3069	22.42225	46.18365	75.41673	129.24149	25.94568	36.69028
140.6998	139.41498	89.73777	105.65499	166.23586	148.35992	115.48039	137.93617
38.57693	38.38157	39.62212	31.75939	66.23225	47.56566	31.99444	23.77153
45.14729	40.43445	34.36266	37.9821	64.68924	45.01618	40.5336	46.29039
263.74994	206.06926	159.41013	168.1807	273.2904	204.25412	206.76279	198.05432
72.83021	46.29325	57.32626	56.34167	91.96285	61.38153	41.9802	53.40947
109.67339	41.68541	50.50107	65.78742	122.55445	61.98868	50.22144	72.10047
338.43713	251.23335	212.02425	233.84859	389.18845	286.80533	301.43857	308.33615
79.48242	62.51923	59.63541	55.33567	100.61514	76.32024	67.42434	62.6143
54.51179	22.81382	40.30547	36.73651	63.34266	31.55775	44.75261	19.60196
173.87657	84.24123	140.46252	86.02502	201.08237	85.82188	209.54527	107.84222
1698.1316	1240.8574	1078.1959	931.071	2074.3308	1624.5247	1981.3362	1684.807
97.09936	85.3488	115.50111	68.3121	130.54274	210.81897	148.23741	89.70423
63.67746	36.04924	49.75143	35.11514	80.2457	49.17355	56.6343	23.79058
4.46654	3.82821	14.12467	12.29757	9.59237	44.78164	8.73211	7.68372
187.55487	119.24418	126.49735	96.86687	238.27274	152.89932	186.35887	131.85007
112.66284	80.71413	87.87437	60.37519	153.1917	82.60632	74.14354	44.35636
291.26932	217.7166	193.30981	168.3579	364.79477	241.99767	253.3376	206.0581
163.41809	108.64472	102.55355	94.11847	177.81097	113.12448	131.7626	110.13498
417.06424	335.0879	294.12802	296.74207	470.53983	394.2705	372.23218	370.54224
43.73873	19.0165	35.63404	42.85158	52.27675	35.58728	36.99001	28.71381
316.8692	233.48082	182.77501	181.92397	332.8827	249.4161	268.55576	245.94173
72.5429	46.47276	51.89004	54.84048	88.48995	67.85972	56.86574	29.91065
95.09614	57.94851	64.40257	58.34307	116.20204	84.08224	80.08152	64.53782
65.45872	42.22832	44.44848	40.58963	100.00453	42.06987	37.11903	21.74633
119.05671	79.04955	83.0842	90.59481	157.83739	93.42242	94.17383	77.1688
265.8656	142.51604	162.9571	138.47787	377.60788	189.10164	232.90692	203.38232
216.99341	88.1657	163.98753	68.40126	224.33345	88.75477	134.30014	49.14245
50.48869	20.48036	37.84321	35.30507	70.28323	31.98174	48.0004	19.28024
58.64666	15.88296	30.945	39.41945	70.23994	22.92611	20.0081	11.87632
367.3108	122.90237	207.03928	112.38194	502.94403	247.59515	321.87943	109.93309
117.17605	128.70967	97.92168	76.24999	145.45613	153.6087	83.51452	91.88645
46.56533	58.57733	29.28395	33.31436	62.20298	80.76389	12.03588	34.23068
73.36412	97.9342	47.45653	49.76654	93.71899	123.49041	41.41909	51.33764
99.03785	79.24046	48.87818	50.8899	114.95004	78.20834	36.19336	64.89094
118.98737	118.85754	55.33367	83.5824	158.53401	133.87753	63.47472	112.87163
146.84512	126.18973	62.31669	255.53244	188.66467	159.02425	84.0214	142.56398
200.14886	172.77344	67.80569	129.21861	268.04654	199.8752	121.22508	197.75227
207.95738	186.34204	115.74167	148.93661	206.56621	175.27899	160.98274	161.58652
40.47487	40.65278	17.5147	35.30658	51.34098	40.94827	20.10714	35.59027
75.8325	95.13079	39.80181	53.32761	78.85022	162.7975	60.2893	57.74871
39.12555	37.91077	18.32241	32.05799	64.73768	63.35679	25.59091	28.94854
194.79318	156.75258	124.3082	117.76592	213.73613	164.23647	168.2176	155.08455
143.624	122.31382	96.48232	91.21306	185.3306	133.03423	123.11493	116.24728
184.2497	147.34674	124.37269	127.14505	189.2878	136.60602	150.09708	145.31465
78.45199	49.78603	46.91362	56.39643	82.32954	65.47448	43.76329	55.81613
394.95303	300.3454	250.69576	226.77075	424.29706	318.39124	341.9822	312.3638
76.8838	44.62104	68.1882	64.35164	96.20776	57.5641	54.62601	51.19868
781.29724	558.1064	501.70474	490.89224	775.9047	572.9651	694.10254	660.37555
99.27026	65.02298	62.35038	66.66885	116.5387	79.68707	87.12175	80.69654
374.3097	254.77306	271.88425	218.09355	425.29214	309.77997	358.67062	285.44897
380.01178	299.55548	298.37912	242.80605	419.79425	416.01352	398.20248	319.26852
149.53432	77.23393	139.32114	67.85452	190.55772	100.62641	180.16347	78.30529
239.2953	183.35994	178.98814	157.15147	288.71082	218.97638	228.2764	188.19751
296.96445	166.80974	209.63382	134.65479	379.88657	286.50803	356.30402	209.28366
209.15604	156.15315	138.40698	128.10297	234.09142	197.10661	167.87383	142.16533
551.4158	320.4625	366.8921	231.27444	618.0815	347.75134	456.6203	280.02185
743.21735	466.9602	481.04166	352.82693	957.4607	557.08734	685.3189	501.03775
29.26451	16.32505	36.43446	24.08714	89.24409	18.79125	26.23717	16.20514
172.11993	82.01468	107.7575	81.17715	219.63861	99.4399	134.18268	61.94326
335.29065	180.23534	184.10458	124.19889	349.50238	186.80493	250.97969	149.2716
400.26566	171.53572	214.86879	108.33164	483.91708	238.12122	386.01828	179.71014
141.51443	61.27877	76.86756	57.69483	177.81758	89.6577	114.8912	52.78172
28.81062	3.32551	10.67436	21.0873	34.0134	31.42152	7.88299	8.66615
168.75574	116.41142	97.08379	76.61931	226.2712	119.78835	138.08781	114.28353
113.05563	72.93761	65.20576	80.73574	146.85867	87.83693	87.87193	78.22543
180.93509	80.25196	85.77206	55.13504	219.64397	93.74397	135.52803	63.10956
146.7348	59.39549	78.66681	58.23075	187.77695	72.82823	113.66657	45.11696
165.9878	54.08485	90.45631	54.53291	195.9292	85.46755	114.77625	46.265
185.47905	103.86607	143.42972	119.69426	198.79005	126.04145	143.37462	116.01385
441.27512	180.85222	226.47708	147.04329	472.0029	211.11136	337.45056	174.53714
172.55666	313.75467	110.00611	183.52544	190.87865	327.9945	87.72679	239.6455
54.93926	70.59823	38.03825	39.71878	84.50178	81.64413	35.10723	40.72561
219.77284	194.67299	158.40636	152.95554	256.66467	217.87503	197.42458	182.5726
172.9081	241.29144	75.14103	152.9917	202.34256	264.40506	86.20288	214.08806
126.84749	151.38281	51.86022	99.58353	182.83928	186.3139	54.76747	110.9029
49.48506	44.91957	26.85964	22.02035	59.45285	50.39789	22.99828	36.3801
113.53191	127.1783	58.07196	66.28201	127.70136	153.9221	64.39041	90.03042
121.59261	131.36115	59.65599	107.85555	100.71256	98.35011	37.53642	58.8415
638.02203	646.78217	290.25098	528.0684	794.25024	778.5218	555.6288	860.2881
122.20602	90.78765	53.14276	61.55626	128.3978	110.2569	78.7083	79.49571
110.46703	99.79762	71.00446	70.40068	163.55919	108.7107	74.28313	87.60561
120.8359	115.6732	67.57983	90.62448	154.62743	139.21524	66.47399	81.78042
896.46857	886.75836	548.7801	774.4872	882.47266	828.19165	711.53784	925.84717
95.18852	106.85822	52.64751	79.41653	126.94188	121.72303	76.16106	100.416
1447.1705	1175.799	813.6646	1031.119	1487.1176	1204.3197	1284.448	1532.9974
1079.823	833.0801	776.05475	823.6727	1099.5106	854.55585	654.4607	656.10535
194.76236	113.90392	102.78153	121.33908	171.50868	98.42847	116.79019	125.6893
684.38934	427.43164	444.5945	438.68234	876.0011	611.45404	618.6197	565.6871
303.81326	336.23846	196.75569	182.75446	317.74832	1002.0558	279.3912	237.30862
169.94391	85.82397	146.00412	76.40568	230.62834	132.7485	168.12732	102.74717
83.70439	51.8221	78.98055	41.04551	85.10927	58.43545	94.9934	51.04762
221.91154	126.81182	165.92424	108.63031	334.67743	194.6266	291.97177	173.49475
379.7691	276.82898	261.72617	225.29578	337.88547	235.83083	277.36258	222.08554
724.80475	400.60458	487.99054	340.3163	971.3811	529.84717	698.25183	443.87762
519.23114	295.05548	355.78555	235.05254	611.4148	368.99313	422.06598	281.5252
218.70995	115.27593	142.21875	92.67271	248.91109	122.53817	148.03851	89.29572
101.18226	65.15475	77.76788	48.78519	169.49765	96.97234	76.26576	63.20798
66.34649	32.54569	49.38186	56.33013	83.77816	62.3037	48.66389	36.86265
1084.8942	525.50195	578.67865	360.17996	1266.3444	493.2016	738.4391	413.19424
329.7257	159.4898	165.13701	112.19337	432.4927	195.74504	271.11874	158.00534
268.50818	143.67746	150.91493	73.27438	165.33113	95.77451	108.28598	61.11649
79.98681	33.34491	45.13912	21.68758	108.28581	35.3993	59.14323	17.36275
866.217	383.93365	431.77634	223.2235	889.3065	416.16522	621.6807	305.327
176.92584	106.06432	123.14968	88.63619	246.28377	156.70131	108.41754	77.21667
98.06458	71.07297	48.46314	43.86273	119.4388	78.44018	49.80917	50.8138
64.08253	35.445	1050.2089	34.96304	90.98294	42.63538	70.08989	27.46983
298.2872	118.87194	144.23863	82.10672	455.0821	198.75772	296.20798	131.3695
226.12804	82.71072	103.73205	64.56324	294.17392	114.63356	164.455	76.59
5209.3994	2070.1475	2601.8567	1036.894	5454.0503	2393.357	4515.8906	1724.8857
96.01342	47.08944	63.72592	32.23526	106.56481	72.86264	80.69825	49.91557
97.83601	129.0533	93.06442	91.72377	144.29852	180.99272	47.65709	94.58101
648.7276	1113.6991	219.77837	595.3403	666.27686	1138.2555	357.8348	884.10156
623.2778	976.9154	269.79697	654.63635	715.14417	1120.2625	351.40277	793.6323
130.19286	164.10234	46.66232	83.46604	163.1441	229.70302	54.62153	118.61287
259.23898	322.4384	107.48864	217.61287	327.58795	397.73135	157.0099	292.09644
134.56223	101.26574	53.54501	69.32854	134.30284	95.32643	45.53483	77.28866
85.1602	74.40526	32.81622	69.33129	101.06224	90.66136	47.33128	70.21953
200.16768	186.8898	96.10684	126.6669	186.35457	153.6659	81.40129	114.52991
1286.0936	1470.1686	639.67975	1023.9123	1440.9895	1590.1515	1124.167	1659.055
92.97768	87.35661	43.28777	61.03004	109.92333	100.4272	52.20732	74.03893
9741.542	9480.943	5358.673	6703.2007	10990.912	10529.767	10089.348	12050.683
402.52386	237.20491	122.75057	205.97363	813.42163	343.6594	239.57562	357.97217
407.01138	365.89203	211.12163	282.02765	585.5504	486.50928	441.75848	564.9087
750.81104	657.0622	409.59744	573.7469	1010.5465	850.1143	916.4952	1174.1215
517.49097	385.1877	323.96255	353.8837	715.37286	528.16437	540.12897	603.22614
115.64005	57.49084	37.50981	53.76571	158.75607	47.73338	50.20847	73.77441
72.65328	56.70688	52.20451	39.50572	75.62399	61.14669	43.97138	50.90789
534.26294	321.55258	314.21405	320.67642	747.0918	475.7747	603.7143	589.8371
1010.0252	679.8468	735.85895	654.1662	1598.4329	1207.0453	1224.4335	1056.9414
66.89124	36.75119	57.71064	24.04325	121.30144	35.12296	61.86322	38.57729
150.52856	91.14017	105.09209	87.93371	190.59665	103.21565	142.48705	93.81668
59.22187	12.02924	65.63388	19.16454	79.58485	25.37611	68.28443	17.76361
1267.8644	743.6522	882.0784	605.33307	1734.1239	1059.8696	1440.6562	1011.3927
850.15686	507.50488	580.4831	383.64728	948.917	614.6707	974.8586	655.9003
186.22813	152.12958	165.95042	129.44742	261.21713	215.33765	145.88132	103.35499
84.25629	54.50974	54.5692	27.23489	139.05232	60.60657	84.96988	44.4334
21.18853	18.81955	21.56005	8.93023	28.58243	26.13304	21.43653	12.49831
277.63858	165.67838	177.73734	125.8676	356.2368	211.57045	210.51399	150.52107
38.09278	16.90712	30.92525	39.09578	68.12098	37.34814	23.63205	26.05517
547.8698	305.96863	326.07065	215.845	558.8893	330.00842	357.68042	223.19235
931.31775	469.64273	583.57294	389.61096	1055.1719	511.30487	537.21967	366.28558
1678.022	766.93976	930.3288	522.1268	1769.2073	835.6568	1199.4452	655.9707
234.35109	133.37352	118.85484	92.96626	242.30696	147.63086	124.17863	89.12135
84.3544	37.50684	36.4495	31.01965	134.18074	87.60003	47.94007	32.62296
41.12752	23.19507	10.96034	22.2604	43.09747	27.3311	14.50652	35.74955
236.61206	162.10992	137.72992	140.08394	263.60483	154.89119	156.24036	127.5275
337.9906	138.4536	155.78348	95.63837	350.32016	151.08554	199.1115	91.05482
755.9728	292.5025	348.3805	160.39513	850.806	369.65833	656.06165	263.4748
313.88348	156.07063	164.65993	121.436	356.10184	187.44676	230.82115	147.30661
48.19116	26.45068	24.80621	29.90531	51.2922	60.37285	22.84534	4.28166
26.2809	37.04146	28.99681	18.10965	34.40259	43.82752	15.85555	27.44843
60.24549	85.92353	35.23371	42.24007	89.71978	96.23706	24.35521	35.43039
199.12802	194.30972	248.62126	254.40463	502.05762	493.34314	114.90643	122.94756
76.80528	72.18842	49.35641	43.64503	103.75031	72.14021	18.38298	47.04214
301.6116	273.92868	207.40689	160.44212	358.1147	295.20987	265.425	240.23192
135.25868	157.41052	69.3501	118.61602	140.45361	144.84547	66.75063	100.14001
80.98125	79.5219	48.85813	72.81493	111.52181	101.82513	54.49171	66.33704
128.7181	143.97601	60.36339	110.32565	135.31563	150.39127	77.81107	145.35605
45.57714	27.12559	19.01687	34.41267	47.77317	46.2992	21.64067	34.00872
326.60757	362.3227	160.79784	270.35233	328.0468	444.93524	232.73372	377.34683
55.69937	72.60655	22.65905	34.21942	90.0182	81.87921	46.04068	52.55225
62.94931	87.98404	43.26866	51.9076	95.54008	111.09438	43.08902	46.91274
55.98259	94.79661	40.48294	42.59371	83.08167	111.89191	45.24192	55.08893
93.02729	127.71896	61.48061	69.56753	129.59315	124.63049	64.52654	97.29158
15.37149	23.28217	19.96258	15.31644	23.11171	15.93848	6.34948	17.30164
364.95697	267.49594	257.26108	224.78787	423.50946	301.9962	372.85016	374.3833
143.53423	57.12945	40.14745	74.46518	156.18521	61.72538	80.89804	97.02793
276.72592	177.65216	165.33035	173.98578	312.87482	200.56999	213.97083	226.48355
71.61618	24.02003	43.73275	35.35695	86.85587	51.97034	55.06617	44.20647
158.53105	79.47669	135.70445	62.00869	202.69817	84.85933	182.38048	86.68434
243.29655	139.28036	219.58946	129.88748	242.73103	151.93036	204.07982	110.57845
189.58893	109.52332	157.52483	84.47452	234.22903	133.3377	190.10927	117.31537
47.42661	16.39363	34.88722	19.48199	75.83109	28.73171	36.70227	38.29444
77.97845	44.84967	43.6632	62.11067	104.02501	49.46985	58.31192	49.06955
609.8727	373.60056	415.53732	269.13474	732.82086	489.8546	672.03174	408.58078
232.73378	145.32738	146.86324	135.66066	170.27216	108.9143	127.68342	88.85247
187.88667	104.58853	126.78076	79.99917	224.58685	131.34077	204.46004	112.36122
109.58327	88.93374	81.19247	69.29945	156.08424	98.40823	99.23349	67.6254
363.0194	248.91727	256.95312	161.20166	499.36282	315.52316	316.19116	199.05777
601.6309	334.52734	332.0096	201.31467	994.78955	945.63434	844.05835	462.90628
49.21029	17.85696	36.99916	30.84322	84.19769	52.68331	70.34516	12.44875
128.69005	51.71566	74.77391	61.20757	145.59245	79.16313	83.44822	54.83026
220.97227	85.98377	97.69633	57.01503	178.54105	81.34293	100.58966	42.08304
319.9031	219.23004	203.01874	146.7143	386.84735	261.23145	241.57986	188.62329
119.17376	41.77792	47.20058	48.01545	173.11159	51.61038	90.34825	38.99355
457.54385	173.24263	234.25679	121.1954	617.46277	251.90193	383.8145	182.56287
167.12585	59.61097	84.05684	42.74254	165.19714	68.44041	102.43589	42.81019
255.20853	115.99049	119.48882	82.93942	270.26337	147.8298	170.19702	98.75809
65.60343	18.34135	28.92884	28.74864	83.16405	29.36275	31.74897	30.20766
72.38023	27.31191	45.93212	37.63246	87.35892	40.02417	45.00005	23.72755
343.5734	668.196	176.73636	413.06192	420.0112	874.2438	239.67393	672.2478
218.36601	252.71843	112.41776	159.6591	296.3352	377.5727	119.97021	186.84167
64.1995	83.4426	30.42038	48.43502	88.23133	108.52522	13.62429	50.18284
183.506	166.08456	109.79913	111.34356	239.478	215.88448	134.54112	154.41891
81.08226	92.95549	33.34365	47.26176	114.2705	102.96204	28.13856	53.78365
59.92395	54.88221	31.95094	42.27676	95.97841	77.54032	31.31658	42.47502
204.4153	224.08992	93.13182	146.8441	264.42133	271.1417	116.22552	172.32855
301.48297	289.07193	201.70833	227.00946	403.40997	365.3326	286.04987	315.167
414.10443	485.6615	207.39316	388.1001	478.13208	558.64026	339.54092	607.0341
337.4713	331.40955	199.2072	311.4308	439.11908	428.6769	279.2426	436.68555
531.04736	592.32117	309.4332	484.2535	485.55612	490.91217	380.82413	566.5327
107.52769	111.06014	66.84026	70.38149	188.76797	134.84283	64.56188	80.35251
135.37599	145.45209	84.34565	96.21556	151.20988	157.20642	103.97542	154.77419
174.30655	182.40489	104.09691	126.07148	214.37308	189.04372	143.03119	181.0376
182.06927	181.14522	103.01376	132.3887	221.42184	185.51978	130.04198	160.25708
136.74353	103.21519	86.22444	96.39513	144.86404	104.82062	91.69309	103.45332
293.9392	201.75354	129.7283	150.46907	341.0007	237.26036	208.77362	200.73518
562.7799	348.62082	352.01154	350.6409	834.193	435.05765	582.6403	555.38336
635.71216	436.337	414.8293	369.18878	606.64496	409.9473	606.7487	507.81497
280.86826	208.43065	206.05913	164.32335	325.8869	232.24765	290.52863	237.51006
188.07939	118.16322	148.88466	105.52614	241.83015	146.64977	176.75662	132.39604
139.78307	85.41432	104.09406	58.98415	186.27834	115.60312	145.64339	92.37478
112.62462	48.29763	64.34627	32.51897	156.13461	83.34271	116.72616	65.31384
46.96758	28.61659	28.53251	59.42641	62.67505	25.17286	37.55537	55.09665
188.83965	124.02329	122.4696	88.84735	195.5435	122.52815	134.9235	101.71155
105.91695	108.9677	67.86784	75.6561	144.48654	110.63243	88.95731	64.00201
64.18148	34.06592	46.82248	19.80593	102.91012	49.60332	52.19605	23.10506
149.03279	79.89539	99.34225	134.89355	189.76761	94.81683	103.65312	89.87004
52.17225	30.81289	25.58251	19.31163	74.47815	43.91083	34.12552	25.19824
118.13486	81.43279	65.57714	59.6972	144.03227	100.46111	71.70743	47.86742
431.55423	233.27332	213.29665	140.1808	408.40857	221.93686	336.6975	174.31587
64.56101	26.92047	34.81574	38.98734	81.74058	39.02298	31.58688	16.02004
84.56064	37.99123	42.92368	54.37458	73.81622	33.61854	27.47206	13.24157
0.5596	2.49303	5.60044	24.52614	8.01214	8.32733	2.41957	6.80644
260.32095	115.89009	119.98495	75.33946	473.8717	225.05225	281.52765	137.09625
38.80352	29.27987	23.88002	27.16552	56.61147	41.06542	22.63336	21.32625
57.93836	17.45924	21.44513	34.06416	64.91619	35.38064	18.58	8.69567
96.20526	36.45649	34.39819	68.96936	102.03032	39.30902	50.03342	31.11372
582.03595	213.96696	279.8178	110.54685	608.9857	224.03867	364.74884	145.40958
34.34418	10.06909	30.2858	39.36761	49.21289	17.68725	23.98292	10.17242
48.0116	51.99711	28.87773	24.3569	72.67452	52.25205	24.28717	24.66059
45.07275	74.04299	34.77527	34.49777	97.53634	117.32877	9.03452	33.3359
185.67354	268.12946	70.7694	130.52776	245.15286	324.05008	128.62686	250.00723
81.83125	77.4783	38.98845	32.80157	111.63473	94.19549	26.77087	36.92317
135.71793	101.84613	44.56655	58.27434	146.1371	119.29937	52.57662	61.93711
99.5149	80.72086	41.19518	33.73207	106.21004	87.12388	44.2535	53.09126
42.96537	26.69979	19.72661	17.49196	45.44872	35.12413	20.95035	29.88618
43.4916	31.92842	24.53318	250.82419	73.62788	38.46718	19.05148	53.5681
66.26554	58.977	36.88486	34.65699	86.79786	85.85364	47.86045	43.71756
124.60948	101.58862	55.86798	79.5972	170.66469	132.81711	69.04144	102.13076
285.22998	280.4293	152.72134	226.57622	385.70044	348.88406	294.2187	449.7791
157.5736	150.67122	104.97147	115.15386	191.95815	186.24043	98.16714	132.3136
502.4411	461.11572	314.05432	399.9089	629.1142	549.8948	350.56995	414.81485
278.4086	298.50452	174.22054	178.86671	339.4036	352.05273	218.252	219.37073
97.20993	120.51929	52.79557	84.29881	125.99573	135.05885	64.9649	97.29531
123.62544	108.85074	50.46452	70.64643	147.91644	101.564	67.45029	83.99529
518.152	366.50983	263.84946	328.25412	672.85626	477.25064	690.6443	496.50406
152.16939	70.28129	71.763	88.30025	194.95872	83.48332	108.61915	112.5251
272.86835	190.3259	164.01788	161.98433	308.7551	223.61972	255.12689	236.50806
149.22548	74.64783	137.6784	72.57917	209.61734	127.1356	141.39651	76.62897
123.52003	59.89647	116.29499	42.06044	133.83415	61.49857	131.1556	61.9773
540.3608	341.34146	355.936	257.3429	655.24646	437.1233	597.1773	406.65088
119.6638	70.29424	76.55762	52.62378	138.59085	80.24413	95.08847	74.19664
99.40002	63.46556	54.95861	43.27858	102.43089	49.67066	67.43658	37.81791
253.67273	124.5191	148.5348	101.81903	318.08847	157.06943	219.93001	137.30629
20.86516	18.9889	22.84747	12.5898	29.33373	20.29724	14.39366	15.16178
335.75287	206.43793	217.88904	145.02812	453.75482	250.9134	335.19492	194.41014
126.39525	95.7734	82.75266	60.16628	158.41028	101.90275	98.82978	57.89825
662.2288	371.7872	432.7314	279.1963	967.28735	508.0239	484.3128	330.64383
96.42757	71.78733	57.78167	46.92442	146.04117	123.56264	69.31975	41.0345
59.51788	33.35408	35.47794	39.55927	70.52477	42.89692	32.26568	23.78417
207.14513	151.37874	128.19672	88.46195	265.61575	162.0226	101.93056	76.23407
101.93653	61.28583	51.85746	32.82726	119.85778	81.2236	53.87277	41.26326
407.78586	187.87062	196.84853	100.14291	334.18948	166.65688	186.66737	100.18603
50.74878	20.44016	23.20609	14.72993	54.86987	29.70095	19.674	11.08342
62.89327	35.70327	25.55666	32.2077	79.4145	47.00301	28.64182	19.62369
